CODE_TIERS_EDI,CODE_ARTICLE,FAMILLE,SS_FAMILLE,LIBELLE,UNITE,NUM_CPT,
CHAMP_CERE,COLZA  FERNANDO,CCO,,COLZA  FERNANDO,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,COLZA  HALYN,CCO,,COLZA  HALYN,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,COLZA  PICTO,CCO,,COLZA  PICTO,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,COLZA  PICTOR,CCO,,COLZA  PICTOR,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,COLZA  SESAME,CCO,,COLZA  SESAME,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,COLZA  SEVERINO,CCO,,COLZA  SEVERINO,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,COLZA  TREZZOR,CCO,,COLZA  TREZZOR,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,COLZA ADELIE,CCO,,COLZA ADELIE,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,COLZA ADRIANA,CCO,,COLZA ADRIANA,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,COLZA AGAPAN,CCO,,COLZA AGAPAN,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,COLZA ALBATROS,CCO,,COLZA ALBATROS,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,"COLZA ALBATROS CRUISER OSR 1,5",S&P,,"COLZA ALBATROS CRUISER OSR 1,5",NAR,6012000,Semences
CHAMP_CERE,COLZA ALESI,CCO,,COLZA ALESI,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,COLZA ALEXANDER,CCO,,COLZA ALEXANDER,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,COLZA ALICANTE,CCO,,COLZA ALICANTE,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,COLZA ALIMENTAIRE,CCO,,COLZA ALIMENTAIRE,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,COLZA ALPAGA,CCO,,COLZA ALPAGA,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,COLZA ALPAGA MESUROL 2MG,S&P,,COLZA ALPAGA MESUROL 2MG,NAR,6012000,Semences
CHAMP_CERE,COLZA AMANDA,CCO,,COLZA AMANDA,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,COLZA ARSENAL,CCO,,COLZA ARSENAL,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,COLZA ATENZO,CCO,,COLZA ATENZO,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,COLZA ATLANTA,CCO,,COLZA ATLANTA,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,COLZA ATTLETICK,CCO,,COLZA ATTLETICK,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,COLZA AVISO,CCO,,COLZA AVISO,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,COLZA AZUR,CCO,,COLZA AZUR,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,COLZA BIO,BCO,,COLZA BIO,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,COLZA BOHEME,CCO,,COLZA BOHEME,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,COLZA BURMA,CCO,,COLZA BURMA,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,COLZA CABERNET DK,CCO,,COLZA CABERNET DK,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,COLZA CADILLAC,CCO,,COLZA CADILLAC,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,COLZA CAMBERRA,CCO,,COLZA CAMBERRA,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,COLZA CAMPALA,CCO,,COLZA CAMPALA,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,COLZA CAMPO,CCO,,COLZA CAMPO,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,COLZA CANARY,CCO,,COLZA CANARY,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,COLZA CANTI,CCO,,COLZA CANTI,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,COLZA CASH,CCO,,COLZA CASH,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,COLZA CASH MESUROL 2MG,S&P,,COLZA CASH MESUROL 2MG,NAR,6012000,Semences
CHAMP_CERE,COLZA CATALINA,CCO,,COLZA CATALINA,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,COLZA CATANA,CCO,,COLZA CATANA,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,COLZA COLOR,CCO,,COLZA COLOR,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,COLZA COURTA,000,000,COLZA COURTA,TNE,6014000,Aliments
CHAMP_CERE,COLZA DIESTER,CCO,,COLZA DIESTER,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,COLZA DIFFUSION,CCO,,COLZA DIFFUSION,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,"COLZA DIFFUSION CRUISER OSR1,5",S&P,,"COLZA DIFFUSION CRUISER OSR1,5",NAR,6012000,Semences
CHAMP_CERE,COLZA DK CABERNET MESUROL 2MG,S&P,,COLZA DK CABERNET MESUROL 2MG,NAR,6012000,Semences
CHAMP_CERE,COLZA DK EXCELLIUM,CCO,,COLZA DK EXCELLIUM,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,COLZA DK EXCEPTION,CCO,,COLZA DK EXCEPTION,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,COLZA DK EXKIO,CCO,,COLZA DK EXKIO,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,COLZA DK EXPERTISE,CCO,,COLZA DK EXPERTISE,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,COLZA DK EXPLICIT,CCO,,COLZA DK EXPLICIT,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,"COLZA DK EXPLICIT MESUR.F.1,5M",S&P,,"COLZA DK EXPLICIT MESUR.F.1,5M",NAR,6012000,Semences
CHAMP_CERE,COLZA DK EXPRIT,CCO,,COLZA DK EXPRIT,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,COLZA DK EXQUISITE,CCO,,COLZA DK EXQUISITE,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,"COLZA DK EXQUISITE CRUI.OSR1,5",S&P,,"COLZA DK EXQUISITE CRUI.OSR1,5",NAR,6012000,Semences
CHAMP_CERE,"COLZA DK EXQUISITE MESUR 1,5MG",S&P,,"COLZA DK EXQUISITE MESUR 1,5MG",NAR,6012000,Semences
CHAMP_CERE,COLZA DK EXSTORM,CCO,,COLZA DK EXSTORM,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,"COLZA DK EXSTORM CRUI.OSR 1,5M",S&P,,"COLZA DK EXSTORM CRUI.OSR 1,5M",NAR,6012000,Semences
CHAMP_CERE,"COLZA DK EXSTORM MESU.FLO 1,5M",S&P,,"COLZA DK EXSTORM MESU.FLO 1,5M",NAR,6012000,Semences
CHAMP_CERE,COLZA DK EXTROVERT,CCO,,COLZA DK EXTROVERT,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,COLZA DYNASTIE,CCO,,COLZA DYNASTIE,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,"COLZA DYNASTIE CRUISER OSR1,5M",S&P,,"COLZA DYNASTIE CRUISER OSR1,5M",NAR,6012000,Semences
CHAMP_CERE,"COLZA DYNASTIE MESUROL 1,5MGR",S&P,,"COLZA DYNASTIE MESUROL 1,5MGR",NAR,6012000,Semences
CHAMP_CERE,COLZA ELEONORE,CCO,,COLZA ELEONORE,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,COLZA EPURE,CCO,,COLZA EPURE,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,COLZA ES AGATHA,CCO,,COLZA ES AGATHA,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,COLZA ES MAMBO,CCO,,COLZA ES MAMBO,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,COLZA EXACT,CCO,,COLZA EXACT,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,COLZA EXAGONE,CCO,,COLZA EXAGONE,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,COLZA EXCEL,CCO,,COLZA EXCEL,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,COLZA EXOCET,CCO,,COLZA EXOCET,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,COLZA EXPANSION DK,CCO,,COLZA EXPANSION DK,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,COLZA EXPERT,CCO,,COLZA EXPERT,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,COLZA EXPLORER,CCO,,COLZA EXPLORER,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,COLZA EXTRA,CCO,,COLZA EXTRA,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,COLZA FLASH,CCO,,COLZA FLASH,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,"COLZA FLASH MESUROL 1,5 MGR",S&P,,"COLZA FLASH MESUROL 1,5 MGR",NAR,6012000,Semences
CHAMP_CERE,COLZA FONZZI,CCO,,COLZA FONZZI,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,COLZA FORZA,CCO,,COLZA FORZA,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,COLZA GOELAND,CCO,,COLZA GOELAND,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,COLZA GOYA,CCO,,COLZA GOYA,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,COLZA GRIZZLY,CCO,,COLZA GRIZZLY,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,COLZA H DK E,000,000,COLZA H DK E,NAR,6012000,Semences
CHAMP_CERE,"COLZA H FLASH CRUISER OSR 1,5M",S&P,,"COLZA H FLASH CRUISER OSR 1,5M",NAR,6012000,Semences
CHAMP_CERE,COLZA HARDI,CCO,,COLZA HARDI,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,COLZA HYBRIDOL,CCO,,COLZA HYBRIDOL,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,COLZA HYBRIROCK,CCO,,COLZA HYBRIROCK,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,COLZA KADORE,CCO,,COLZA KADORE,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,COLZA LABRADOR,CCO,,COLZA LABRADOR,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,COLZA LOHANA,CCO,,COLZA LOHANA,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,COLZA MADRIGAL,CCO,,COLZA MADRIGAL,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,COLZA MOHICAN,CCO,,COLZA MOHICAN,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,COLZA MONICA,CCO,,COLZA MONICA,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,COLZA NK AVIATOR,CCO,,COLZA NK AVIATOR,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,COLZA NK FESTIVO,CCO,,COLZA NK FESTIVO,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,COLZA OVATION,CCO,,COLZA OVATION,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,COLZA PAMELA,CCO,,COLZA PAMELA,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,COLZA PR 44 W 29,CCO,,COLZA PR 44 W 29,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,COLZA PR 45 W 04,CCO,,COLZA PR 45 W 04,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,COLZA PRINTEMPS,CCO,,COLZA PRINTEMPS,TT,7010000,Ventes de produits végétaux
CHAMP_CERE,COLZA QUARTZ,CCO,,COLZA QUARTZ,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,COLZA QUATTRO,CCO,,COLZA QUATTRO,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,COLZA ROBUST,CCO,,COLZA ROBUST,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,COLZA SAFRAN,CCO,,COLZA SAFRAN,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,COLZA SYNERGY,CCO,,COLZA SYNERGY,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,COLZA TASSILO,CCO,,COLZA TASSILO,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,COLZA TENOR,CCO,,COLZA TENOR,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,COLZAMID 20L,PHY,HER,COLZAMID 20L,LTR,6013000,Produits de santé des végétaux
CHAMP_CERE,COLZAMID 5L,PHY,HER,COLZAMID 5L,LTR,6013000,Produits de santé des végétaux
CHAMP_CERE,COLZOR TRIO 20L,PHY,HER,COLZOR TRIO 20L,LTR,6013000,Produits de santé des végétaux
CHAMP_CERE,COLZOR TRIO 5L,PHY,HER,COLZOR TRIO 5L,LTR,6013000,Produits de santé des végétaux
CHAMP_CERE,COLZOR TRIO EN 120 L,PHY,HER,COLZOR TRIO EN 120 L,LTR,6013000,Produits de santé des végétaux
CHAMP_CERE,COMPLEMENT R.A. PSV/S&P,PHY,WWW,COMPLEMENT R.A. PSV/S&P,NAR,6013000,Produits de santé des végétaux
CHAMP_CERE,CONTANS WG EN 12 KG,PHY,FON,CONTANS WG EN 12 KG,KGM,6013000,Produits de santé des végétaux
CHAMP_CERE,Conv. PE e,,,,,2621000,Coopératives agricoles
CHAMP_CERE,Conv. PSAP,,,,,2621000,Coopératives agricoles
CHAMP_CERE,COTISATIONS FACULTATIVES,COH,,COTISATIONS FACULTATIVES,KK,6340000,Taxes sur production
CHAMP_CERE,CROC CHASSE,000,000,CROC CHASSE,EA,6014000,Aliments
CHAMP_CERE,CROC FORM 20KG,ALI,,CROC FORM 20KG,TNE,6014000,Aliments
CHAMP_CERE,CUVETTE JAUN,000,000,CUVETTE JAUN,NAR,6027000,Autres fournitures consommables
CHAMP_CERE,CYBELE 5L,PHY,REG,CYBELE 5L,LTR,6013000,Produits de santé des végétaux
CHAMP_CERE,CYCOCEL C.5 10L,PHY,REG,CYCOCEL C.5 10L,LTR,6013000,Produits de santé des végétaux
CHAMP_CERE,CYTHRINE L 5L,PHY,INS,CYTHRINE L 5L,LTR,6013000,Produits de santé des végétaux
CHAMP_CERE,CYTHRINE MAX EN 1 L,PHY,INS,CYTHRINE MAX EN 1 L,LTR,6013000,Produits de santé des végétaux
CHAMP_CERE,DACTYLE GREE,,,DACTYLE GREE,EA,6012000,Semences
CHAMP_CERE,DECIS PROTECH EN 15L,PHY,INS,DECIS PROTECH EN 15L,LTR,6013000,Produits de santé des végétaux
CHAMP_CERE,DECIS PROTECH EN 5L,PHY,INS,DECIS PROTECH EN 5L,LTR,6013000,Produits de santé des végétaux
CHAMP_CERE,DEFI 10 L,PHY,HER,DEFI 10 L,LTR,6013000,Produits de santé des végétaux
CHAMP_CERE,DELTAPASS FL,000,000,DELTAPASS FL,EA,6014000,Aliments
CHAMP_CERE,DESTRIER CLU,000,000,DESTRIER CLU,EA,6014000,Aliments
CHAMP_CERE,DICAVEL 480 1L,PHY,HER,DICAVEL 480 1L,LTR,6013000,Produits de santé des végétaux
CHAMP_CERE,DICAVEL 480 5L,PHY,HER,DICAVEL 480 5L,LTR,6013000,Produits de santé des végétaux
CHAMP_CERE,DIPLOME 1KG,PHY,HER,DIPLOME 1KG,KGM,6013000,Produits de santé des végétaux
CHAMP_CERE,DIPLOME 5KG,PHY,HER,DIPLOME 5KG,KGM,6013000,Produits de santé des végétaux
CHAMP_CERE,DITHANE NEOTEC 10KG,PHY,FON,DITHANE NEOTEC 10KG,KGM,6013000,Produits de santé des végétaux
CHAMP_CERE,Dividende,,,,,7620000,Produits autres immobilis. financ.
CHAMP_CERE,DUO 13 MENARA MP(20+60DORIMAT),PHY,FON,DUO 13 MENARA MP(20+60DORIMAT),NAR,6013000,Produits de santé des végétaux
CHAMP_CERE,DUPLOSAN SUPER 10L,PHY,HER,DUPLOSAN SUPER 10L,LTR,6013000,Produits de santé des végétaux
CHAMP_CERE,EKTAR SOL EN 5 L,PHY,HER,EKTAR SOL EN 5 L,LTR,6013000,Produits de santé des végétaux
CHAMP_CERE,ELUMIS EN 5 L,PHY,HER,ELUMIS EN 5 L,LTR,6013000,Produits de santé des végétaux
CHAMP_CERE,EMBUTONE RL 400 EN 10 L,PHY,HER,EMBUTONE RL 400 EN 10 L,LTR,6013000,Produits de santé des végétaux
CHAMP_CERE,EPEAUTRE,CBT,,EPEAUTRE,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,EPEAUTRE BIO,BEP,,EPEAUTRE BIO,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,EPSO TOP EN,000,000,EPSO TOP EN,EA,6013000,Produits de santé des végétaux
CHAMP_CERE,EPSO TOP SULF.DE MAGNESIE 25KG,PHY,OLI,EPSO TOP SULF.DE MAGNESIE 25KG,KGM,6013000,Produits de santé des végétaux
CHAMP_CERE,ESC ARTURIO,COH,,ESC ARTURIO,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,ESC ARTURIO MOUTURE,COH,,ESC ARTURIO MOUTURE,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,ESC CASINO,COH,,ESC CASINO,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,ESC CASINO CONTRAT,COH,,ESC CASINO CONTRAT,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,ESC CASINO FILIERE,COH,,ESC CASINO FILIERE,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,ESC CASINO HORS CONTRAT,COH,,ESC CASINO HORS CONTRAT,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,ESC CASINO MOUT FILIERE,COH,,ESC CASINO MOUT FILIERE,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,ESC CASINO MOUT HORS CONTRAT,COH,,ESC CASINO MOUT HORS CONTRAT,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,ESC CASINO MOUT RESPECT IN,COH,,ESC CASINO MOUT RESPECT IN,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,ESC CASINO MOUTURE,COH,,ESC CASINO MOUTURE,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,ESC CASINO MOUTURE CTR,COH,,ESC CASINO MOUTURE CTR,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,ESC CASINO R1,SOB,,ESC CASINO R1,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,ESC CASINO R1 MOUT,SOB,,ESC CASINO R1 MOUT,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,ESC CASINO RESPECT IN,COH,,ESC CASINO RESPECT IN,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,ESC CERVOISE,COH,,ESC CERVOISE,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,ESC CERVOISE A D,COH,,ESC CERVOISE A D,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,ESC CERVOISE A D MOUT,COH,,ESC CERVOISE A D MOUT,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,ESC CERVOISE AVENANT,COH,,ESC CERVOISE AVENANT,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,ESC CERVOISE MOUT 2011,COH,,ESC CERVOISE MOUT 2011,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,ESC CERVOISE MOUT AVENANT,COH,,ESC CERVOISE MOUT AVENANT,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,ESC CERVOISE MOUT NON FILIERE,COH,,ESC CERVOISE MOUT NON FILIERE,TT,7010000,Ventes de produits végétaux
CHAMP_CERE,ESC CERVOISE MOUT RESPECT IN,COH,,ESC CERVOISE MOUT RESPECT IN,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,ESC CERVOISE MOUTURE,COH,,ESC CERVOISE MOUTURE,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,ESC CERVOISE NON FILIERE,COH,,ESC CERVOISE NON FILIERE,TT,7010000,Ventes de produits végétaux
CHAMP_CERE,ESC CERVOISE PR+7,COH,,ESC CERVOISE PR+7,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,ESC CERVOISE R1,SOB,,ESC CERVOISE R1,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,ESC CERVOISE R1 MOUT,SOB,,ESC CERVOISE R1 MOUT,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,ESC CERVOISE RESPECT IN,COH,,ESC CERVOISE RESPECT IN,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,ESC DOMINO R1,SOM,,ESC DOMINO R1,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,ESC ESTEREL,COH,,ESC ESTEREL,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,ESC ESTEREL A D,COH,,ESC ESTEREL A D,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,ESC ESTEREL A D MOUT,COH,,ESC ESTEREL A D MOUT,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,ESC ESTEREL FILIERE,COH,,ESC ESTEREL FILIERE,TT,7010000,Ventes de produits végétaux
CHAMP_CERE,ESC ESTEREL MOUT FILIERE,COH,,ESC ESTEREL MOUT FILIERE,TT,7010000,Ventes de produits végétaux
CHAMP_CERE,ESC ESTEREL MOUT RESPECT IN,COH,,ESC ESTEREL MOUT RESPECT IN,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,ESC ESTEREL MOUTURE,COH,,ESC ESTEREL MOUTURE,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,ESC ESTEREL NON FILIERE,COH,,ESC ESTEREL NON FILIERE,TT,7010000,Ventes de produits végétaux
CHAMP_CERE,ESC ESTEREL R1,SOB,,ESC ESTEREL R1,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,ESC ESTEREL R1 MOUT,SOB,,ESC ESTEREL R1 MOUT,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,ESC ESTEREL RESPECT IN,COH,,ESC ESTEREL RESPECT IN,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,ESC ETINCEL,COH,,ESC ETINCEL,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,ESC ETINCEL A D,COH,,ESC ETINCEL A D,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,ESC ETINCEL A D MOUTURE,COH,,ESC ETINCEL A D MOUTURE,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,ESC ETINCEL CONTRAT,COH,,ESC ETINCEL CONTRAT,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,ESC ETINCEL HORS CONTRAT,COH,,ESC ETINCEL HORS CONTRAT,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,ESC ETINCEL MOUTURE,COH,,ESC ETINCEL MOUTURE,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,ESC ETINCEL MOUTURE CONTRAT,COH,,ESC ETINCEL MOUTURE CONTRAT,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,ESC ETINCEL MOUTURE CTR,COH,,ESC ETINCEL MOUTURE CTR,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,ESC ETINCEL MOUTURE HORS CTR,COH,,ESC ETINCEL MOUTURE HORS CTR,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,ESC ETINCEL MOUTURE RESPECT IN,COH,,ESC ETINCEL MOUTURE RESPECT IN,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,ESC ETINCEL R1,SOB,,ESC ETINCEL R1,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,ESC ETINCEL R1 MOUT,SOB,,ESC ETINCEL R1 MOUT,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,ESC ETINCEL RESPECT IN,COH,,ESC ETINCEL RESPECT IN,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,ESC GIGGA,COH,,ESC GIGGA,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,ESC GIGGA A D,COH,,ESC GIGGA A D,TT,7010000,Ventes de produits végétaux
CHAMP_CERE,ESC GIGGA A D MOUTURE,COH,,ESC GIGGA A D MOUTURE,TT,7010000,Ventes de produits végétaux
CHAMP_CERE,ESC GIGGA FILIERE,COH,,ESC GIGGA FILIERE,TT,7010000,Ventes de produits végétaux
CHAMP_CERE,ESC GIGGA MOUTURE,COH,,ESC GIGGA MOUTURE,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,ESC GIGGA MOUTURE FILIERE,COH,,ESC GIGGA MOUTURE FILIERE,TT,7010000,Ventes de produits végétaux
CHAMP_CERE,ESC GIGGA MOUTURE NON FILIERE,COH,,ESC GIGGA MOUTURE NON FILIERE,TT,7010000,Ventes de produits végétaux
CHAMP_CERE,ESC GIGGA NON FILIERE,COH,,ESC GIGGA NON FILIERE,TT,7010000,Ventes de produits végétaux
CHAMP_CERE,ESC GIGGA R1,SOB,,ESC GIGGA R1,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,ESC GIGGA R1 MOUT,SOB,,ESC GIGGA R1 MOUT,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,ESC ISOCEL,COH,,ESC ISOCEL,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,ESC ISOCEL MOUTURE,COH,,ESC ISOCEL MOUTURE,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,ESC JOKER R1,SOM,,ESC JOKER R1,KK,6012000,Semences
CHAMP_CERE,ESC KWS FARO SB,SOB,,ESC KWS FARO SB,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,ESC KWS FARO SB MOUT,SOB,,ESC KWS FARO SB MOUT,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,ESC LIMPID R1,SOM,,ESC LIMPID R1,KK,6012000,Semences
CHAMP_CERE,ESC PASSEREL,COH,,ESC PASSEREL,TT,7010000,Ventes de produits végétaux
CHAMP_CERE,ESC PASSEREL FILIERE,COH,,ESC PASSEREL FILIERE,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,ESC PASSEREL MOUT FILIERE,COH,,ESC PASSEREL MOUT FILIERE,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,ESC PASSEREL MOUTURE,COH,,ESC PASSEREL MOUTURE,TT,7010000,Ventes de produits végétaux
CHAMP_CERE,ESC PIXEL CONTRAT,COH,,ESC PIXEL CONTRAT,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,ESC PIXEL MOUTURE,COH,,ESC PIXEL MOUTURE,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,ESC PIXEL R1,SOB,,ESC PIXEL R1,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,ESC PIXEL R1 MOUT,SOB,,ESC PIXEL R1 MOUT,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,ESC VOYEL,COH,,ESC VOYEL,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,ESC VOYEL MOUTURE,COH,,ESC VOYEL MOUTURE,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,ESC/O,,,TAXES PARAFISCALES,KK,6340000,Taxes sur production
CHAMP_CERE,ESC/OR,,,ESC ESTEREL,KK,7010000,Ventes de produits végétaux
CHAMP_CERE,ESCOU CASINO R1,SCE,,ESCOU CASINO R1,NAR,6012000,Semences
CHAMP_CERE,ESCOU CASINO SB,SCE,,ESCOU CASINO SB,KK,6012000,Semences
CHAMP_CERE,ESCOU CERVOISE R1,SCE,,ESCOU CERVOISE R1,NAR,6012000,Semences
CHAMP_CERE,ESCOU CERVOISE SB,SCE,,ESCOU CERVOISE SB,KK,6012000,Semences
CHAMP_CERE,ESCOU ESTEREL R1,SCE,,ESCOU ESTEREL R1,NAR,6012000,Semences
CHAMP_CERE,ESCOU ESTEREL SB,SCE,,ESCOU ESTEREL SB,KK,6012000,Semences
CHAMP_CERE,ESCOU ETINCEL R1,SCE,,ESCOU ETINCEL R1,NAR,6012000,Semences
